N1 : 4 
N2 : 4 
LINHAS : 256 
COLUNAS : 8 

MAXIMO_MUTACOES : 3 
NUMERO_MAX_GERACOES : 3000000 
GERACOES_SEM_MUDANCA : 300000 
PERSISTENCIA : 1000 
INDIVIDUOS_POR_GERACAO : 4 
QTD_CH : 2 

NUMERO_PORTAS : 5 
AND : 100 
OR : 200 
NAND : 300 NOR : 400 
XOR : 500 
LINHAS_NOS : 2 
COLUNAS_NOS : 5 
NUMERO_NOS : 18 


Matriz Topologia : 

9 11 13 15 17 
10 12 14 16 18 



A A A A B B B B |C0 C1|S0 |S1 |S2 |S3 |S4 |S5 |S6 |S7 |
1 0 0 0 1 1 1 1 | 0 0 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 
1 0 0 1 1 0 0 0 | 1 1 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 
1 0 0 1 1 0 0 1 | 1 1 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 1 | 
1 0 0 1 1 0 1 0 | 1 1 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 0 | 
1 0 0 1 1 0 1 1 | 0 1 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 1 | 
1 0 0 1 1 1 0 0 | 1 1 | 0 | 1 | 1 | 0 | 1 | 1 | 0 | 0 | 
1 0 0 1 1 1 0 1 | 1 1 | 0 | 1 | 1 | 1 | 0 | 1 | 0 | 1 | 
1 0 0 1 1 1 1 0 | 0 0 | 0 | 1 | 1 | 1 | 1 | 1 | 1 | 0 | 
1 0 0 1 1 1 1 1 | 0 1 | 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 
1 0 1 0 1 0 0 0 | 1 1 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 0 | 
1 0 1 0 1 0 0 1 | 1 1 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 0 | 
1 0 1 0 1 0 1 0 | 1 1 | 0 | 1 | 1 | 0 | 0 | 1 | 0 | 0 | 
1 0 1 0 1 0 1 1 | 1 1 | 0 | 1 | 1 | 0 | 1 | 1 | 1 | 0 | 
1 0 1 0 1 1 0 0 | 0 1 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 
1 0 1 0 1 1 0 1 | 0 1 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 
1 0 1 0 1 1 1 0 | 1 0 | 1 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 
1 0 1 0 1 1 1 1 | 1 0 | 1 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 
1 0 1 1 1 0 0 0 | 1 1 | 0 | 1 | 0 | 1 | 1 | 0 | 0 | 0 | 
1 0 1 1 1 0 0 1 | 0 1 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 1 | 
1 0 1 1 1 0 1 0 | 1 1 | 0 | 1 | 1 | 0 | 1 | 1 | 1 | 0 | 
1 0 1 1 1 0 1 1 | 1 1 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 1 | 
1 0 1 1 1 1 0 0 | 0 1 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 
1 0 1 1 1 1 0 1 | 0 1 | 1 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 
1 0 1 1 1 1 1 0 | 1 0 | 1 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 
1 0 1 1 1 1 1 1 | 1 0 | 1 | 0 | 1 | 0 | 0 | 1 | 0 | 1 | 
1 1 0 0 1 0 0 0 | 1 1 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 
1 1 0 0 1 0 0 1 | 1 1 | 0 | 1 | 1 | 0 | 1 | 1 | 0 | 0 | 
1 1 0 0 1 0 1 0 | 1 1 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 
1 1 0 0 1 0 1 1 | 1 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 
1 1 0 1 1 0 0 0 | 1 1 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 0 | 
1 1 0 1 1 0 0 1 | 1 1 | 0 | 1 | 1 | 1 | 0 | 1 | 0 | 1 | 
1 1 0 1 1 0 1 0 | 1 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 
1 1 0 1 1 0 1 1 | 0 1 | 1 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 
1 1 1 0 1 0 0 0 | 1 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 
1 1 1 0 1 0 0 1 | 1 1 | 0 | 1 | 1 | 1 | 1 | 1 | 1 | 0 | 
1 1 1 0 1 0 1 0 | 1 0 | 1 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 
1 1 1 0 1 0 1 1 | 1 0 | 1 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 
1 1 1 1 1 0 0 0 | 1 1 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 
1 1 1 1 1 0 0 1 | 0 1 | 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 
1 1 1 1 1 0 1 0 | 1 0 | 1 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 
1 1 1 1 1 0 1 1 | 1 0 | 1 | 0 | 1 | 0 | 0 | 1 | 0 | 1 | 


Apos avaliar 3000000 geracoes nao foi possivel encontrar um Individuo que solucionasse o MUX2 para S0. 
Com um Rank de 626 o melhor Individuo encontrado foi : 
1 | 7 3 500 | 7 5 200 | 8 4 100 | 10 7 500 | 11 6 200 | 10 11 200 | 4 1 400 | 4 14 500 | 15 4 500 | 9 13 300 | 18 | 626
1 | 8 2 200 | 6 2 200 | 4 8 500 | 10 7 100 | 9 7 200 | 3 11 400 | 9 14 300 | 2 13 200 | 12 15 300 | 14 16 500 | 17 | -1


Situacao de cada porta do MUX02 : 
0 2 1 0 

Numero de vezes que cada porta do MUX02 foi utilizada : 
3 9 10 26 
